name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,season,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,team_match_result,rolling_pts_3,rolling_pts_5,rolling_mins_3,goal_involvement,rolling_gi_3,pts_per_million,price_change,opp_avg_goals_scored,opp_avg_goals_conceded,played_60_plus,blanked,games_played,gi_rate,rolling_yellows_3,red_card_flag
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,2,0,0,0,0,9,0,34473,0,0,1,0.0,0,-2060,56,2116,5.4,0,0,9,2526,,,,,,,,False,0.0,0.0,0.0,0.0,0,0.0,1.8,0.0,0,0.0,0.0,0.0,2.0,4.4,0,1,9,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2025-11-02T16:30:00Z,0,4,0,0,0,0,10,0,33941,0,1,3,0.0,0,-841,461,1302,5.4,1,0,10,2526,,,,,,,,False,0.0,0.0,0.0,0.0,3,0.0,0.2,0.0,0,0.0,0.0,0.0,1.4,6.6,0,1,10,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2025-11-09T16:30:00Z,0,12,0,0,0,0,11,0,33925,0,0,3,0.0,0,-451,409,860,5.4,1,0,11,2526,,,,,,,,False,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8,6.6,0,1,11,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2025-11-22T17:30:00Z,0,15,0,0,0,0,12,0,34110,0,1,2,0.0,0,-261,630,891,5.4,0,0,12,2526,,,,,,,,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8,4.4,0,1,12,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,11,0,0,0,0,13,0,34161,0,2,3,0.0,0,-190,523,713,5.4,1,0,13,2526,,,,,,,,False,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8,8.8,0,1,13,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2025-12-02T19:30:00Z,0,10,0,0,0,0,14,0,34011,0,5,4,0.0,0,-325,247,572,5.4,0,0,14,2526,,,,,,,,False,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,13.2,0,1,14,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,17,0,0,0,0,15,0,33756,0,0,3,0.0,0,-411,291,702,5.4,1,0,15,2526,,,,,,,,False,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,2.8,19.8,0,1,15,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,8,0,0,0,0,16,0,33595,0,3,0,0.0,0,-423,592,1015,5.4,0,0,16,2526,,,,,,,,False,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,2.8,17.6,0,1,16,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,11,0,3.5,406,0.01,0.01,0.0,0.18,167,0,0,0.8,4.0,2025-12-20T15:00:00Z,23,19,0,0,0,0,17,0,33656,0,0,3,0.0,1,-170,563,733,5.4,1,0,17,2526,,,,,,,,False,0.0,1.0,1.0,1.0,3,0.0,0.0,0.0,0,0.0,0.18518518518518517,0.0,2.8,17.6,0,1,17,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2025-12-27T12:30:00Z,0,16,0,0,0,0,18,0,33762,0,2,1,0.0,0,-116,446,562,5.4,0,0,18,2526,,,,,,,,False,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.2,7.666666666666667,0,0.0,0.0,0.0,3.2,13.2,0,1,18,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2026-01-01T20:00:00Z,0,17,0,0,0,0,19,0,33685,0,0,0,0.0,0,-211,267,478,5.4,0,0,19,2526,,,,,,,,False,0.0,0.0,0.0,0.0,1,0.3333333333333333,0.2,7.666666666666667,0,0.0,0.0,0.0,3.0,11.0,0,1,19,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,2,0,0.3,406,0.0,0.0,0.0,1.24,197,1,0,0.8,8.0,2026-01-04T17:30:00Z,39,7,0,0,0,0,20,0,33707,0,1,1,0.0,1,-111,199,310,5.4,1,0,20,2526,,,,,,,,False,3.0,4.0,1.0,1.0,1,0.3333333333333333,0.2,7.666666666666667,0,0.0,0.18518518518518517,0.0,2.2,2.2,0,1,20,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,16,0,2.9,406,0.01,0.01,0.0,1.16,208,1,0,1.9,15.8,2026-01-07T19:30:00Z,90,6,0,0,0,0,21,0,36143,1,1,1,0.0,2,2016,2411,395,5.4,1,0,21,2526,,,,,,,,False,3.0,5.0,7.0,2.0,1,0.3333333333333333,0.4,13.0,0,0.0,0.37037037037037035,0.0,1.8,4.4,1,0,21,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,15,0,6.7,406,0.03,0.03,0.0,2.27,216,2,0,3.3,26.4,2026-01-17T12:30:00Z,90,14,0,0,0,0,22,0,40111,1,0,2,0.0,3,3378,4758,1380,5.4,0,0,22,2526,,,,,,,,False,13.0,15.0,3.0,2.0,0,1.0,0.8,43.0,0,0.0,0.5555555555555555,0.0,1.4,6.6,1,0,22,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,27,1,11.8,406,0.02,0.02,0.0,0.61,228,0,0,2.7,15.6,2026-01-24T15:00:00Z,90,20,0,0,0,0,23,0,47387,1,0,2,0.0,6,6176,8356,2180,5.4,1,0,23,2526,,,,,,,,False,4.0,6.0,2.0,2.0,3,2.0,1.2,73.0,0,0.0,1.111111111111111,0.0,0.8,11.0,1,0,23,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,3.3,0,0,9,0,2.1,406,0.01,0.01,0.0,1.05,239,2,0,2.3,20.6,2026-02-01T16:30:00Z,90,18,0,0,0,0,24,0,46473,1,2,2,0.0,0,-886,2534,3420,5.4,0,1,24,2526,,,,,,,,False,7.0,9.0,7.0,2.0,1,3.6666666666666665,2.4,90.0,0,0.0,0.0,0.0,0.8,8.8,1,1,24,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,19,1,0.4,406,0.0,0.3,0.3,0.84,247,0,0,0.7,2.2,2026-02-08T16:30:00Z,60,12,0,0,0,0,25,0,46645,1,2,1,4.0,6,-454,2087,2541,5.4,0,0,25,2526,,,,,,,,False,3.0,3.0,3.0,0.0,3,3.0,2.4,90.0,0,0.0,1.111111111111111,0.0,1.2,13.2,1,0,25,0.0,0.3333333333333333,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,6,0,0.8,406,0.0,0.0,0.0,0.61,256,0,0,0.7,6.6,2026-02-11T19:30:00Z,30,10,0,0,0,0,26,0,45481,0,0,3,0.0,1,-1532,1821,3353,5.4,1,0,26,2526,,,,,,,,False,2.0,4.0,1.0,2.0,3,4.0,3.4,80.0,0,0.0,0.18518518518518517,0.0,1.4,13.2,0,1,26,0.0,0.3333333333333333,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,6,0,0.4,406,0.0,0.0,0.0,0.3,266,0,0,1.1,10.6,2026-02-21T20:00:00Z,45,15,0,0,0,0,27,0,46778,0,1,2,0.0,1,466,2268,1802,5.4,1,0,27,2526,,,,,,,,False,2.0,4.0,5.0,2.0,3,2.3333333333333335,3.2,60.0,0,0.0,0.18518518518518517,0.0,1.8,11.0,0,1,27,0.0,0.3333333333333333,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0.0,406,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2026-02-28T17:30:00Z,0,11,0,0,0,0,28,0,46715,0,1,0,0.0,0,-409,1155,1564,5.4,0,0,28,2526,,,,,,,,False,0.0,0.0,0.0,0.0,3,2.6666666666666665,2.8,45.0,0,0.0,0.0,0.0,2.2,8.8,0,1,28,0.0,0.0,0
Abdukodir Khusanov,DEF,Man City,1.3,0,0,2,0,1.4,406,0.01,0.01,0.0,0.15,287,0,0,0.3,1.2,2026-03-04T19:30:00Z,13,16,0,0,0,0,29,0,45991,0,2,2,0.0,1,-1004,648,1652,5.4,1,0,29,2526,,,,,,,,False,0.0,0.0,1.0,0.0,1,0.6666666666666666,1.6,25.0,0,0.0,0.18518518518518517,0.0,2.0,8.8,0,1,29,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.7,0,0,5,0,12.9,453,0.08,0.79,0.71,0.25,5,1,0,5.8,7.8,2024-08-17T14:00:00Z,90,15,0,0,0,0,1,0,147689,1,0,1,37.0,2,0,0,0,5.5,0,0,1,2425,,,,,,,,False,,,,,0,,,,0,,0.36363636363636365,0.0,,,1,0,1,0.0,,0
Adam Armstrong,FWD,Southampton,1.0,0,0,1,0,2.9,453,0.01,0.03,0.02,2.14,18,1,0,1.4,2.2,2024-08-24T14:00:00Z,70,16,0,0,0,0,2,0,180975,1,1,0,9.0,1,20284,37679,17395,5.5,1,1,2,2425,,,,,,,,False,,,,,0,2.0,2.0,90.0,0,0.0,0.18181818181818182,0.0,0.0,2.0,1,1,2,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.8,0,0,0,0,0.9,453,0.05,0.1,0.05,0.97,22,1,0,0.8,0.0,2024-08-31T14:00:00Z,45,4,0,0,0,0,3,0,159267,1,1,3,8.0,1,-23029,17476,40505,5.5,0,0,3,2425,,,,,,,,False,,,,,0,1.5,1.5,80.0,0,0.0,0.18181818181818182,0.0,0.0,2.0,0,1,3,0.0,0.5,0
Adam Armstrong,FWD,Southampton,0.5,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2024-09-14T11:30:00Z,0,14,0,0,0,0,4,0,119236,0,3,0,0.0,0,-42287,10045,52332,5.5,1,0,4,2425,,,,,,,,False,,,,,0,1.3333333333333333,1.3333333333333333,68.33333333333333,0,0.0,0.0,0.0,0.0,5.0,0,1,4,0.0,0.3333333333333333,0
Adam Armstrong,FWD,Southampton,0.8,0,0,3,0,0.0,453,0.0,0.0,0.0,0.55,48,1,0,0.0,0.0,2024-09-21T14:00:00Z,8,10,0,0,0,0,5,0,105783,0,1,1,0.0,1,-15022,6817,21839,5.4,1,0,5,2425,,,,,,,,False,,,,,1,0.6666666666666666,1.0,38.333333333333336,0,0.0,0.18518518518518517,-0.09999999999999964,0.0,7.0,0,1,5,0.0,0.3333333333333333,0
Adam Armstrong,FWD,Southampton,-0.2,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2024-09-30T19:00:00Z,0,3,0,0,0,0,6,0,84608,0,1,3,0.0,0,-21356,3523,24879,5.3,0,0,6,2425,,,,,,,,False,,,,,0,0.6666666666666666,1.0,17.666666666666668,0,0.0,0.0,-0.10000000000000053,0.2,6.2,0,1,6,0.0,0.0,0
Adam Armstrong,FWD,Southampton,-1.0,0,0,2,0,0.8,453,0.01,0.01,0.0,0.7,61,1,0,0.7,2.2,2024-10-05T14:00:00Z,16,1,0,0,0,0,7,0,76380,0,1,3,4.0,1,-9083,4861,13944,5.3,0,0,7,2425,,,,,,,,False,,,,,0,0.3333333333333333,0.6,2.6666666666666665,0,0.0,0.18867924528301888,0.0,0.2,8.8,0,1,7,0.0,0.0,0
Adam Armstrong,FWD,Southampton,-0.2,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,11,0,0,0,0,8,0,70363,0,3,2,0.0,0,-6708,2868,9576,5.2,1,0,8,2425,,,,,,,,False,,,,,0,0.6666666666666666,0.6,8.0,0,0.0,0.0,-0.09999999999999964,0.2,10.8,0,1,8,0.0,0.0,0
Adam Armstrong,FWD,Southampton,-1.3,0,0,-1,0,10.6,453,0.05,0.12,0.07,2.09,89,0,0,3.3,1.4,2024-10-26T14:00:00Z,45,13,0,0,0,0,9,0,65102,0,0,1,21.0,0,-5506,1613,7119,5.2,0,1,9,2425,,,,,,,,False,,,,,0,0.3333333333333333,0.4,5.333333333333333,0,0.0,0.0,0.0,0.2,10.4,0,1,9,0.0,0.0,0
Adam Armstrong,FWD,Southampton,1.8,0,1,32,1,21.1,453,0.07,0.36,0.29,1.56,98,0,1,8.5,34.8,2024-11-02T15:00:00Z,90,8,0,0,0,0,10,0,60314,1,0,1,29.0,7,-5209,2026,7235,5.1,1,0,10,2425,,,,,,,,False,,,,,3,0.3333333333333333,0.4,20.333333333333332,1,0.0,1.3725490196078431,-0.10000000000000053,0.2,8.6,1,0,10,0.1,0.3333333333333333,0
Adam Armstrong,FWD,Southampton,2.5,0,0,1,0,5.1,453,0.04,0.09,0.05,1.26,110,2,0,1.8,3.4,2024-11-09T15:00:00Z,90,20,0,0,0,0,11,0,64847,1,0,2,9.0,2,3429,7190,3761,5.1,0,0,11,2425,,,,,,,,False,,,,,0,2.3333333333333335,1.6,45.0,0,0.3333333333333333,0.3921568627450981,0.0,0.2,8.0,1,0,11,0.0,0.3333333333333333,0
Adam Armstrong,FWD,Southampton,3.8,1,1,33,0,14.0,453,0.09,1.02,0.93,1.95,120,2,1,10.4,51.8,2024-11-24T14:00:00Z,76,12,0,1,0,0,12,0,63166,1,3,2,38.0,7,-1906,3976,5882,5.1,1,1,12,2425,,,,,,,,False,,,,,0,3.0,2.0,75.0,2,0.3333333333333333,1.3725490196078431,0.0,0.2,6.8,1,0,12,0.16666666666666666,0.3333333333333333,0
Adam Armstrong,FWD,Southampton,4.7,1,0,16,0,13.0,453,0.01,0.25,0.24,1.6,122,1,0,3.7,5.6,2024-11-29T20:00:00Z,90,5,0,0,0,0,13,0,74982,1,1,1,18.0,5,10057,14129,4072,5.1,0,0,13,2425,,,,,,,,False,,,,,1,5.333333333333333,3.2,85.33333333333333,1,1.0,0.9803921568627452,0.0,0.6,7.0,1,0,13,0.07692307692307693,0.3333333333333333,0
Adam Armstrong,FWD,Southampton,2.8,0,0,3,0,2.0,453,0.0,0.0,0.0,3.57,140,3,0,0.4,0.0,2024-12-04T19:30:00Z,61,6,0,0,0,0,14,0,89888,1,5,1,4.0,1,14016,19397,5381,5.1,1,1,14,2425,,,,,,,,False,,,,,0,4.666666666666667,4.2,85.33333333333333,0,1.0,0.19607843137254904,0.0,0.6,6.0,1,1,14,0.0,0.3333333333333333,0
Adam Armstrong,FWD,Southampton,3.3,0,0,2,0,12.5,453,0.03,0.03,0.0,2.29,141,1,0,1.7,2.4,2024-12-07T15:00:00Z,90,2,0,0,0,0,15,0,97091,1,0,1,2.0,2,6896,14364,7468,5.1,0,0,15,2425,,,,,,,,False,,,,,0,4.333333333333333,4.4,75.66666666666667,0,1.0,0.3921568627450981,0.0,0.6,7.6,1,0,15,0.0,0.6666666666666666,0
Adam Armstrong,FWD,Southampton,2.4,0,0,0,0,0.3,453,0.0,0.54,0.54,1.99,159,5,0,3.6,11.2,2024-12-15T19:00:00Z,81,18,0,0,0,0,16,0,106575,1,5,0,24.0,2,8286,17831,9545,5.1,1,0,16,2425,,,,,,,,False,,,,,0,2.6666666666666665,3.4,80.33333333333333,0,0.3333333333333333,0.3921568627450981,0.0,0.4,8.4,1,0,16,0.0,0.3333333333333333,0
Adam Armstrong,FWD,Southampton,2.7,0,0,7,1,2.4,453,0.0,0.15,0.15,1.04,165,0,0,3.2,7.6,2024-12-22T14:00:00Z,90,9,0,0,0,0,17,0,113156,1,0,0,22.0,2,5896,15608,9712,5.1,0,0,17,2425,,,,,,,,False,,,,,1,1.6666666666666667,3.4,77.33333333333333,0,0.0,0.3921568627450981,0.0,0.4,10.6,1,0,17,0.0,0.3333333333333333,0
Adam Armstrong,FWD,Southampton,1.8,0,0,10,0,15.4,453,0.08,0.12,0.04,1.66,179,1,0,2.2,2.4,2024-12-26T15:00:00Z,72,19,0,0,0,0,18,0,117958,1,1,0,4.0,2,3792,21071,17279,5.1,1,0,18,2425,,,,,,,,False,,,,,0,2.0,2.4,87.0,0,0.0,0.3921568627450981,0.0,0.0,8.0,1,0,18,0.0,0.0,0
Adam Armstrong,FWD,Southampton,1.8,1,0,19,0,13.7,453,0.01,0.12,0.11,1.82,183,2,0,4.0,14.8,2024-12-29T15:00:00Z,64,7,0,0,0,0,19,0,118007,1,1,2,11.0,5,-198,13266,13464,5.1,0,0,19,2425,,,,,,,,False,,,,,0,2.0,1.8,81.0,1,0.0,0.9803921568627452,0.0,0.0,8.2,1,0,19,0.05263157894736842,0.0,0
Adam Armstrong,FWD,Southampton,1.9,0,0,4,0,12.0,453,0.0,0.0,0.0,2.94,198,4,0,1.7,3.2,2025-01-04T15:00:00Z,35,4,0,0,0,0,20,0,124477,0,5,0,2.0,1,5260,20322,15062,5.1,1,0,20,2425,,,,,,,,False,,,,,0,3.0,2.6,75.33333333333333,0,0.3333333333333333,0.19607843137254904,0.0,0.2,8.0,0,1,20,0.0,0.0,0
Adam Armstrong,FWD,Southampton,1.7,0,0,2,0,0.3,453,0.0,0.03,0.03,1.63,209,3,0,0.3,0.2,2025-01-16T20:00:00Z,17,14,0,0,0,0,21,0,122771,0,1,3,2.0,1,-2353,13092,15445,5.1,0,0,21,2425,,,,,,,,False,,,,,0,2.6666666666666665,2.4,57.0,0,0.3333333333333333,0.19607843137254904,0.0,0.2,12.0,0,1,21,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,3,0,3.1,453,0.03,0.03,0.0,1.16,219,3,0,1.6,2.8,2025-01-19T14:00:00Z,57,16,0,0,0,0,22,0,119003,1,2,3,10.0,1,-4023,7002,11025,5.1,0,0,22,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,2.3333333333333335,2.2,38.666666666666664,0,0.3333333333333333,0.19607843137254904,0.0,0.2,10.0,0,1,22,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,3,0,0.7,453,0.0,0.05,0.05,2.3,228,3,0,0.9,0.6,2025-01-25T15:00:00Z,59,15,0,0,0,0,23,0,115014,1,3,1,8.0,1,-4551,8556,13107,5.1,1,0,23,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1.0,2.0,36.333333333333336,0,0.0,0.19607843137254904,0.0,0.2,12.4,0,1,23,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.3,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,236,0,0,0.0,0.0,2025-02-01T15:00:00Z,0,10,0,0,0,0,24,0,111837,0,2,1,0.0,0,-3325,9329,12654,5.1,0,0,24,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,3,1.0,1.8,44.333333333333336,0,0.0,0.0,0.0,0.2,13.8,0,1,24,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,248,0,0,0.0,0.0,2025-02-15T15:00:00Z,0,3,0,0,0,0,25,0,93019,0,3,1,0.0,0,-18846,1647,20493,5.1,1,0,25,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.6666666666666666,0.8,38.666666666666664,0,0.0,0.0,0.0,0.0,12.4,0,1,25,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,5,0,0,0,0,26,0,81440,0,4,0,0.0,0,-12174,0,12174,5.1,1,0,26,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.3333333333333333,0.6,19.666666666666668,0,0.0,0.0,0.0,0.0,9.8,0,1,26,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2025-02-25T20:15:00Z,0,6,0,0,0,0,27,0,74179,0,0,4,0.0,0,-7324,0,7324,5.1,0,0,27,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.4,0.0,0,0.0,0.0,0.0,0.0,11.6,0,1,27,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,12,0,0,0,0,28,0,68804,0,1,3,0.0,0,-5438,0,5438,5.1,0,0,28,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.2,0.0,0,0.0,0.0,0.0,0.0,11.6,0,1,28,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,290,0,0,0.0,0.0,2025-03-15T15:00:00Z,0,20,0,0,0,0,29,0,64501,0,2,1,0.0,0,-3152,0,3152,5.1,1,0,29,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.8,0,1,29,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,7,0,0,0,0,30,0,63187,0,1,1,0.0,0,-2596,0,2596,5.1,1,0,30,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.8,0,1,30,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,309,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,18,0,0,0,0,31,0,62061,0,1,3,0.0,0,-1160,0,1160,5.1,0,0,31,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.4,0,1,31,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,2,0,0,0,0,32,0,60869,0,3,0,0.0,0,-1179,0,1179,5.1,1,0,32,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,10.2,0,1,32,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2025-04-19T14:00:00Z,0,19,0,0,0,0,33,0,59724,0,1,1,0.0,0,-1104,0,1104,5.1,0,0,33,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,10.6,0,1,33,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,339,0,0,0.0,0.0,2025-04-26T14:00:00Z,0,9,0,0,0,0,34,0,58988,0,2,1,0.0,0,-739,0,739,5.1,1,0,34,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,8.8,0,1,34,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,348,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,11,0,0,0,0,35,0,58651,0,0,2,0.0,0,-432,0,432,5.1,0,0,35,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,8.6,0,1,35,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2025-05-10T14:00:00Z,0,13,0,0,0,0,36,0,58196,0,0,0,0.0,0,-447,0,447,5.1,1,0,36,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,9.4,0,1,36,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,367,0,0,0.0,0.0,2025-05-18T11:00:00Z,0,8,0,0,0,0,37,0,57962,0,0,2,0.0,0,-250,0,250,5.1,0,0,37,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,6.8,0,1,37,0.0,0.0,0
Adam Armstrong,FWD,Southampton,0.0,0,0,0,0,0.0,453,0.0,0.0,0.0,0.0,378,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,1,0,0,0,0,38,0,57599,0,2,1,0.0,0,-353,0,353,5.1,1,0,38,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,5.2,0,1,38,0.0,0.0,0
Adam Armstrong,FWD,Wolves,0.0,1,0,14,0,11.3,817,0.35,0.35,0.0,3.44,250,3,0,3.2,16.6,2026-02-07T15:00:00Z,90,7,0,0,0,0,25,0,442,1,3,1,4.0,4,380,432,52,5.5,1,1,25,2526,,,,,,,,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.7272727272727273,0.40000000000000036,0.8,11.0,1,0,1,1.0,0.0,0
Adam Armstrong,FWD,Wolves,0.0,0,0,7,1,21.6,817,0.02,0.02,0.0,2.55,257,0,0,3.7,13.0,2026-02-11T19:30:00Z,90,16,0,0,0,0,26,0,17522,1,0,0,2.0,2,11791,12449,658,5.5,0,0,26,2526,,,,,,,,False,3.0,5.0,2.0,0.0,1,1.3333333333333333,0.8,30.0,0,0.3333333333333333,0.36363636363636365,0.0,0.4,17.6,1,0,2,0.0,0.3333333333333333,0
Adam Armstrong,FWD,Wolves,0.0,0,0,5,0,0.6,817,0.0,0.03,0.03,1.86,310,2,0,0.2,0.6,2026-02-18T20:00:00Z,90,1,0,0,0,0,26,0,17522,1,2,2,1.0,2,11791,12449,658,5.5,1,0,26,2526,,,,,,,,False,1.0,1.0,0.0,0.0,1,2.0,1.2,60.0,0,0.3333333333333333,0.36363636363636365,0.0,0.4,17.6,1,0,3,0.0,0.3333333333333333,0
