element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team
441,196,11,1,False,2026-01-04T12:30:00Z,1,1,20,False,90,0,0,0,1,0,0,0,1,0,0,0,1,9.8,25.9,5.0,4.1,1,5,4,5,1,0.06,0.05,0.11,0.90,4.2,48310,919920,95222,46912,Dorgu,DEF,Man Utd
441,204,3,5,False,2026-01-07T20:15:00Z,2,2,21,False,90,0,1,0,2,0,0,0,0,0,0,1,33,47.6,67.2,23.0,13.8,2,10,4,6,1,0.19,0.21,0.40,0.24,4.2,-2599,919299,47228,49827,Dorgu,DEF,Man Utd
441,216,13,15,True,2026-01-17T12:30:00Z,2,0,22,False,90,1,0,1,0,0,0,0,0,0,0,3,44,50.8,14.8,52.0,11.8,2,9,4,6,1,0.47,0.02,0.49,0.45,4.2,-54820,859500,43012,97832,Dorgu,DEF,Man Utd
441,221,1,8,False,2026-01-25T16:30:00Z,2,3,23,False,80,1,0,0,1,0,0,0,0,0,0,0,19,36.8,1.3,15.0,5.3,2,6,2,4,1,0.12,0.00,0.12,0.80,4.3,242478,1113309,262869,20391,Dorgu,DEF,Man Utd
441,236,10,0,True,2026-02-01T14:00:00Z,3,2,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.4,-84828,1014241,265731,350559,Dorgu,DEF,Man Utd
441,248,18,0,True,2026-02-07T12:30:00Z,2,0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.4,-231681,779599,4726,236407,Dorgu,DEF,Man Utd
441,260,19,0,False,2026-02-10T20:15:00Z,1,1,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.3,-154495,623281,2464,156959,Dorgu,DEF,Man Utd
441,265,9,0,False,2026-02-23T20:00:00Z,0,1,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.3,-87678,551319,1344,89022,Dorgu,DEF,Man Utd
441,278,8,0,True,2026-03-01T14:00:00Z,2,1,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.2,-66907,485412,574,67481,Dorgu,DEF,Man Utd
441,288,15,0,False,2026-03-04T20:15:00Z,2,1,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.2,-47079,438645,559,47638,Dorgu,DEF,Man Utd
441,297,2,0,True,2026-03-15T14:00:00Z,3,1,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.2,-34949,405294,659,35608,Dorgu,DEF,Man Utd
441,302,4,0,False,2026-03-20T20:00:00Z,2,2,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.1,-38176,343097,166,38342,Dorgu,DEF,Man Utd
442,9,1,1,True,2025-08-17T15:30:00Z,0,1,1,False,10,0,0,0,0,0,0,0,0,0,0,0,2,5.2,0.5,0.0,0.6,3,0,0,3,0,0.00,0.00,0.00,0.21,4.5,0,64486,0,0,Maguire,DEF,Man Utd
442,17,10,1,False,2025-08-24T15:30:00Z,1,1,2,False,3,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,4.0,0.4,1,0,0,1,0,0.10,0.00,0.10,0.03,4.5,-5079,76570,3860,8939,Maguire,DEF,Man Utd
442,26,3,0,True,2025-08-30T14:00:00Z,3,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,-5610,77916,4702,10312,Maguire,DEF,Man Utd
442,38,13,1,False,2025-09-14T15:30:00Z,3,0,4,False,28,0,0,0,1,0,0,0,0,0,0,0,-4,0.0,0.3,0.0,0.0,1,1,0,1,0,0.00,0.00,0.00,1.06,4.4,-7753,74648,3357,11110,Maguire,DEF,Man Utd
442,47,7,11,True,2025-09-20T16:30:00Z,2,1,5,False,69,0,1,1,0,0,0,0,0,0,0,2,34,19.2,10.8,6.0,3.6,2,2,1,3,1,0.11,0.01,0.12,0.13,4.4,-4153,72455,2541,6694,Maguire,DEF,Man Utd
442,52,5,1,False,2025-09-27T11:30:00Z,3,1,6,False,65,0,0,0,2,0,0,0,0,0,0,0,4,8.4,0.2,7.0,1.6,5,4,0,5,1,0.02,0.00,0.02,1.81,4.4,11693,88671,15922,4229,Maguire,DEF,Man Utd
442,68,17,1,True,2025-10-04T14:00:00Z,2,0,7,False,5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.21,4.4,-967,88407,5407,6374,Maguire,DEF,Man Utd
442,75,12,11,False,2025-10-19T15:30:00Z,1,2,8,False,90,1,0,0,1,0,0,0,0,0,0,1,24,51.6,0.2,21.0,7.3,10,4,0,10,1,0.09,0.01,0.10,2.75,4.4,-6373,83078,2272,8645,Maguire,DEF,Man Utd
442,88,6,0,True,2025-10-25T16:30:00Z,4,2,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.4,19454,106781,23907,4453,Maguire,DEF,Man Utd
442,97,16,0,False,2025-11-01T15:00:00Z,2,2,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.4,-11966,94119,3295,15261,Maguire,DEF,Man Utd
442,109,18,6,False,2025-11-08T12:30:00Z,2,2,11,False,71,0,0,1,0,0,0,0,0,0,0,0,18,2.0,4.3,2.0,0.8,0,2,0,0,1,0.00,0.00,0.00,0.50,4.4,-316,96219,4514,4830,Maguire,DEF,Man Utd
442,118,9,0,True,2025-11-24T20:00:00Z,0,1,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.4,-7363,88833,2009,9372,Maguire,DEF,Man Utd
442,124,8,0,False,2025-11-30T12:00:00Z,1,2,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.4,-8708,80389,144,8852,Maguire,DEF,Man Utd
442,138,19,0,True,2025-12-04T20:00:00Z,1,1,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.4,-4388,76628,100,4488,Maguire,DEF,Man Utd
442,150,20,0,False,2025-12-08T20:00:00Z,1,4,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.4,-4411,72419,88,4499,Maguire,DEF,Man Utd
442,157,4,0,True,2025-12-15T20:00:00Z,4,4,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.3,-6246,66310,143,6389,Maguire,DEF,Man Utd
442,161,2,0,False,2025-12-21T16:30:00Z,2,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.3,-2750,63737,135,2885,Maguire,DEF,Man Utd
442,177,15,0,True,2025-12-26T20:00:00Z,1,0,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.3,-1992,61814,89,2081,Maguire,DEF,Man Utd
442,187,20,0,True,2025-12-30T20:15:00Z,1,1,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.3,-1272,60653,57,1329,Maguire,DEF,Man Utd
442,196,11,0,False,2026-01-04T12:30:00Z,1,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.3,-646,60141,53,699,Maguire,DEF,Man Utd
442,204,3,0,False,2026-01-07T20:15:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.3,-645,59541,67,712,Maguire,DEF,Man Utd
442,216,13,6,True,2026-01-17T12:30:00Z,2,0,22,False,90,0,0,1,0,0,0,0,0,0,0,0,20,13.2,0.3,7.0,2.1,6,5,1,7,1,0.15,0.00,0.15,0.45,4.3,801,60756,1566,765,Maguire,DEF,Man Utd
442,221,1,3,False,2026-01-25T16:30:00Z,2,3,23,False,90,0,0,0,2,0,0,0,0,0,0,0,9,24.0,0.5,0.0,2.5,10,2,1,11,1,0.00,0.00,0.00,1.19,4.3,7093,68612,8198,1105,Maguire,DEF,Man Utd
442,236,10,2,True,2026-02-01T14:00:00Z,3,2,24,False,90,0,0,0,2,0,0,0,1,0,0,0,6,18.4,0.5,40.0,5.9,6,1,4,10,1,0.25,0.00,0.25,1.94,4.3,78012,151000,87344,9332,Maguire,DEF,Man Utd
442,248,18,6,True,2026-02-07T12:30:00Z,2,0,25,False,90,0,0,1,0,0,0,0,0,0,0,0,28,20.6,1.9,0.0,2.3,6,2,0,6,1,0.00,0.02,0.02,0.49,4.3,28450,178540,35127,6677,Maguire,DEF,Man Utd
442,260,19,2,False,2026-02-10T20:15:00Z,1,1,26,False,67,0,0,0,1,0,0,0,0,0,0,0,15,9.6,1.1,6.0,1.7,4,1,2,6,1,0.01,0.02,0.03,0.55,4.3,32620,213821,39447,6827,Maguire,DEF,Man Utd
442,265,9,7,False,2026-02-23T20:00:00Z,0,1,27,False,90,0,0,1,0,0,0,0,1,0,0,0,26,21.6,1.2,0.0,2.3,10,6,0,10,1,0.00,0.00,0.00,0.62,4.3,4690,215761,14573,9883,Maguire,DEF,Man Utd
442,278,8,2,True,2026-03-01T14:00:00Z,2,1,28,False,84,0,0,0,1,0,0,0,0,0,0,0,13,19.0,2.7,5.0,2.7,6,4,0,6,1,0.05,0.01,0.06,0.38,4.3,14189,231500,19512,5323,Maguire,DEF,Man Utd
442,288,15,1,False,2026-03-04T20:15:00Z,2,1,29,False,90,0,0,0,2,0,0,0,0,0,0,0,4,10.0,1.2,6.0,1.7,3,4,1,4,1,0.00,0.01,0.01,2.48,4.4,-13045,215597,6379,19424,Maguire,DEF,Man Utd
442,297,2,1,True,2026-03-15T14:00:00Z,3,1,30,False,90,0,0,0,1,0,0,0,1,0,0,0,10,14.4,12.1,2.0,2.9,2,5,2,4,1,0.00,0.07,0.07,1.00,4.4,5179,223791,13158,7979,Maguire,DEF,Man Utd
442,302,4,0,False,2026-03-20T20:00:00Z,2,2,31,False,77,0,0,0,2,0,0,0,0,1,0,0,-10,8.4,0.4,10.0,1.9,11,2,0,11,1,0.03,0.04,0.07,0.91,4.4,10378,246460,15358,4980,Maguire,DEF,Man Utd
443,9,1,2,True,2025-08-17T15:30:00Z,0,1,1,False,79,0,0,0,1,0,0,0,0,0,0,0,7,11.2,12.5,0.0,2.4,1,5,3,4,1,0.00,0.02,0.02,1.10,4.5,0,18807,0,0,Shaw,DEF,Man Utd
443,17,10,2,False,2025-08-24T15:30:00Z,1,1,2,False,86,0,0,0,1,0,0,0,0,0,0,0,5,9.6,2.8,0.0,1.2,4,1,1,5,1,0.00,0.01,0.01,1.73,4.5,3921,32586,6185,2264,Shaw,DEF,Man Utd
443,26,3,1,True,2025-08-30T14:00:00Z,3,2,3,False,90,0,0,0,2,0,0,0,0,0,0,0,4,13.0,3.8,0.0,1.7,1,2,3,4,1,0.00,0.02,0.02,1.20,4.5,1691,38491,5672,3981,Shaw,DEF,Man Utd
443,38,13,1,False,2025-09-14T15:30:00Z,3,0,4,False,90,0,0,0,3,0,0,0,0,0,0,0,1,8.6,3.7,0.0,1.2,1,5,1,2,1,0.00,0.05,0.05,2.52,4.5,-3843,35497,1623,5466,Shaw,DEF,Man Utd
443,47,7,2,True,2025-09-20T16:30:00Z,2,1,5,False,90,0,0,0,1,0,0,0,0,0,0,0,12,14.2,2.2,5.0,2.1,5,6,3,8,1,0.08,0.01,0.09,0.43,4.5,-2179,34467,1369,3548,Shaw,DEF,Man Utd
443,52,5,1,False,2025-09-27T11:30:00Z,3,1,6,False,80,0,0,0,2,0,0,0,0,0,0,0,2,10.4,0.8,0.0,1.1,3,5,1,4,1,0.00,0.01,0.01,1.92,4.5,1835,37905,4284,2449,Shaw,DEF,Man Utd
443,68,17,6,True,2025-10-04T14:00:00Z,2,0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,23,8.6,1.1,0.0,1.0,3,4,2,5,1,0.00,0.01,0.01,0.71,4.5,-659,37901,2351,3010,Shaw,DEF,Man Utd
443,75,12,2,False,2025-10-19T15:30:00Z,1,2,8,False,84,0,0,0,1,0,0,0,0,0,0,0,4,8.6,1.1,0.0,1.0,5,0,1,6,1,0.00,0.00,0.00,2.44,4.5,-1673,37095,1792,3465,Shaw,DEF,Man Utd
443,88,6,9,True,2025-10-25T16:30:00Z,4,2,9,False,64,0,1,1,0,0,0,0,0,0,0,0,31,21.8,11.4,0.0,3.3,1,2,1,2,1,0.00,0.00,0.00,0.56,4.5,3765,41969,5411,1646,Shaw,DEF,Man Utd
443,97,16,1,False,2025-11-01T15:00:00Z,2,2,10,False,90,0,0,0,2,0,0,0,0,0,0,0,9,29.0,4.9,0.0,3.4,4,1,2,6,1,0.00,0.04,0.04,1.93,4.5,13649,59187,16546,2897,Shaw,DEF,Man Utd
443,109,18,1,False,2025-11-08T12:30:00Z,2,2,11,False,90,0,0,0,2,0,0,0,0,0,0,0,6,20.0,0.8,0.0,2.1,4,5,3,7,1,0.00,0.00,0.00,0.92,4.5,424,57728,4888,4464,Shaw,DEF,Man Utd
443,118,9,2,True,2025-11-24T20:00:00Z,0,1,12,False,90,0,0,0,1,0,0,0,0,0,0,0,21,25.2,44.9,6.0,7.6,2,3,4,6,1,0.00,0.42,0.42,0.23,4.5,5365,65653,9524,4159,Shaw,DEF,Man Utd
443,124,8,1,False,2025-11-30T12:00:00Z,1,2,13,False,81,0,0,0,1,0,0,0,1,0,0,0,6,16.8,2.0,0.0,1.9,7,3,1,8,1,0.00,0.01,0.01,1.72,4.5,-1465,62175,2311,3776,Shaw,DEF,Man Utd
443,138,19,1,True,2025-12-04T20:00:00Z,1,1,14,False,87,0,0,0,1,0,0,0,1,0,0,0,1,7.6,2.6,0.0,1.0,1,2,2,3,1,0.00,0.01,0.01,0.77,4.5,9152,74504,11045,1893,Shaw,DEF,Man Utd
443,150,20,2,False,2025-12-08T20:00:00Z,1,4,15,False,90,0,0,0,1,0,0,0,0,0,0,0,11,15.2,11.7,2.0,2.9,3,0,3,6,1,0.00,0.08,0.08,0.41,4.5,7798,86872,10995,3197,Shaw,DEF,Man Utd
443,157,4,0,True,2025-12-15T20:00:00Z,4,4,16,False,90,0,0,0,4,0,0,0,0,0,0,0,-2,16.4,1.2,4.0,2.2,5,2,3,8,1,0.00,0.01,0.01,1.62,4.5,-607,81878,10797,11404,Shaw,DEF,Man Utd
443,161,2,3,False,2025-12-21T16:30:00Z,2,1,17,False,90,0,0,0,2,0,0,0,0,0,0,0,9,21.4,2.6,0.0,2.4,8,4,2,10,1,0.00,0.02,0.02,1.54,4.5,-2463,79125,5473,7936,Shaw,DEF,Man Utd
443,177,15,5,True,2025-12-26T20:00:00Z,1,0,18,False,87,0,0,1,0,0,0,0,1,0,0,0,22,14.8,17.3,4.0,3.6,6,4,2,8,1,0.00,0.12,0.12,0.88,4.5,-388,78709,5009,5397,Shaw,DEF,Man Utd
443,187,20,2,True,2025-12-30T20:15:00Z,1,1,19,False,90,0,0,0,1,0,0,0,0,0,0,0,17,14.2,46.5,4.0,6.5,0,3,1,1,1,0.00,0.16,0.16,1.16,4.5,8324,92034,11198,2874,Shaw,DEF,Man Utd
443,196,11,2,False,2026-01-04T12:30:00Z,1,1,20,False,90,0,0,0,1,0,0,0,0,0,0,0,13,15.8,16.3,4.0,3.6,6,3,2,8,1,0.00,0.04,0.04,0.90,4.5,-3016,86255,2087,5103,Shaw,DEF,Man Utd
443,204,3,1,False,2026-01-07T20:15:00Z,2,2,21,False,90,0,0,0,2,0,0,0,0,0,0,0,13,20.0,24.3,4.0,4.8,3,2,3,6,1,0.00,0.14,0.14,0.24,4.5,-936,86170,3020,3956,Shaw,DEF,Man Utd
443,216,13,5,True,2026-01-17T12:30:00Z,2,0,22,False,90,0,0,1,0,0,0,0,1,0,0,0,18,7.4,2.1,2.0,1.2,4,3,1,5,1,0.00,0.05,0.05,0.45,4.5,-7847,77981,2264,10111,Shaw,DEF,Man Utd
443,221,1,1,False,2026-01-25T16:30:00Z,2,3,23,False,90,0,0,0,2,0,0,0,0,0,0,0,3,12.4,1.8,0.0,1.4,4,0,3,7,1,0.00,0.00,0.00,1.19,4.5,-2320,76357,2245,4565,Shaw,DEF,Man Utd
443,236,10,1,True,2026-02-01T14:00:00Z,3,2,24,False,90,0,0,0,2,0,0,0,0,0,0,0,-2,6.6,3.3,2.0,1.2,4,1,0,4,1,0.00,0.02,0.02,1.94,4.5,8647,86114,13615,4968,Shaw,DEF,Man Utd
443,248,18,6,True,2026-02-07T12:30:00Z,2,0,25,False,86,0,0,1,0,0,0,0,0,0,0,0,24,5.4,7.7,14.0,2.7,0,4,3,3,1,0.22,0.05,0.26,0.47,4.5,3756,89870,7987,4231,Shaw,DEF,Man Utd
443,260,19,2,False,2026-02-10T20:15:00Z,1,1,26,False,90,0,0,0,1,0,0,0,0,0,0,0,17,19.8,31.1,4.0,5.5,2,3,2,4,1,0.17,0.15,0.32,1.11,4.5,7333,98171,10633,3300,Shaw,DEF,Man Utd
443,265,9,6,False,2026-02-23T20:00:00Z,0,1,27,False,90,0,0,1,0,0,0,0,0,0,0,0,24,12.4,1.6,2.0,1.6,4,6,0,4,1,0.04,0.01,0.05,0.62,4.5,2255,100413,6573,4318,Shaw,DEF,Man Utd
443,278,8,1,True,2026-03-01T14:00:00Z,2,1,28,False,23,0,0,0,1,0,0,0,0,0,0,0,-2,1.6,0.5,0.0,0.2,1,1,0,1,1,0.00,0.00,0.00,0.19,4.5,2681,103481,5119,2438,Shaw,DEF,Man Utd
443,288,15,1,False,2026-03-04T20:15:00Z,2,1,29,False,60,0,0,0,1,0,0,0,1,0,0,0,0,3.0,2.3,0.0,0.5,4,1,0,4,1,0.00,0.01,0.01,1.34,4.5,-10874,91676,1458,12332,Shaw,DEF,Man Utd
443,297,2,4,True,2026-03-15T14:00:00Z,3,1,30,False,90,0,0,0,1,0,0,0,0,0,0,0,12,25.6,8.0,2.0,3.6,9,1,3,12,1,0.00,0.03,0.03,1.00,4.5,125,93070,4005,3880,Shaw,DEF,Man Utd
443,302,4,3,False,2026-03-20T20:00:00Z,2,2,31,False,90,0,0,0,2,0,0,0,0,0,0,0,13,23.4,1.4,2.0,2.7,6,5,4,10,1,0.00,0.01,0.01,1.80,4.5,5395,108033,7191,1796,Shaw,DEF,Man Utd
444,9,1,4,True,2025-08-17T15:30:00Z,0,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,11,18.2,2.6,0.0,2.1,10,4,1,11,1,0.00,0.01,0.01,1.31,4.5,0,133992,0,0,Yoro,DEF,Man Utd
444,17,10,6,False,2025-08-24T15:30:00Z,1,1,2,False,86,0,1,0,1,0,0,0,0,0,0,1,22,15.0,11.3,9.0,3.5,6,1,2,8,1,0.18,0.01,0.19,1.73,4.5,22208,207497,38120,15912,Yoro,DEF,Man Utd
444,26,3,1,True,2025-08-30T14:00:00Z,3,2,3,False,84,0,0,0,2,0,0,0,0,0,0,0,2,7.8,4.6,4.0,1.6,2,1,2,4,1,0.09,0.02,0.11,1.20,4.5,57551,309526,81751,24200,Yoro,DEF,Man Utd
444,38,13,1,False,2025-09-14T15:30:00Z,3,0,4,False,61,0,0,0,2,0,0,0,0,0,0,0,-3,0.6,0.8,2.0,0.3,3,5,0,3,1,0.00,0.00,0.00,1.46,4.5,-25220,282132,18937,44157,Yoro,DEF,Man Utd
444,47,7,1,True,2025-09-20T16:30:00Z,2,1,5,False,20,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,0,2,0,0,0,0.00,0.00,0.00,0.30,4.5,-20453,268351,7578,28031,Yoro,DEF,Man Utd
444,52,5,1,False,2025-09-27T11:30:00Z,3,1,6,False,24,0,0,0,1,0,0,0,0,0,0,0,0,9.4,1.0,0.0,1.0,3,1,0,3,0,0.00,0.00,0.00,0.21,4.5,-17449,254775,6444,23893,Yoro,DEF,Man Utd
444,68,17,6,True,2025-10-04T14:00:00Z,2,0,7,False,84,0,0,1,0,0,0,0,0,0,0,0,26,12.4,0.3,9.0,2.2,5,3,2,7,1,0.02,0.00,0.02,0.50,4.5,-17008,240327,3295,20303,Yoro,DEF,Man Utd
444,75,12,1,False,2025-10-19T15:30:00Z,1,2,8,False,5,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.1,0.0,0.4,2,0,0,2,0,0.00,0.00,0.00,0.31,4.5,-9674,233976,5378,15052,Yoro,DEF,Man Utd
444,88,6,1,True,2025-10-25T16:30:00Z,4,2,9,False,90,0,0,0,2,0,0,0,0,0,0,0,8,12.8,2.8,0.0,1.6,5,4,1,6,1,0.00,0.01,0.01,1.12,4.5,-8925,226707,3703,12628,Yoro,DEF,Man Utd
444,97,16,1,False,2025-11-01T15:00:00Z,2,2,10,False,76,0,0,0,2,0,0,0,0,0,0,0,6,21.0,0.8,0.0,2.2,4,1,3,7,1,0.00,0.01,0.01,1.67,4.4,-9055,219037,4833,13888,Yoro,DEF,Man Utd
444,109,18,0,False,2025-11-08T12:30:00Z,2,2,11,False,18,0,0,0,2,0,0,0,0,0,0,0,-5,6.0,0.3,0.0,0.6,1,0,0,1,0,0.00,0.00,0.00,0.43,4.4,-10197,209365,1543,11740,Yoro,DEF,Man Utd
444,118,9,2,True,2025-11-24T20:00:00Z,0,1,12,False,90,0,0,0,1,0,0,0,0,0,0,0,13,18.0,27.9,2.0,4.8,4,7,1,5,1,0.00,0.07,0.07,0.23,4.4,-8848,201628,2448,11296,Yoro,DEF,Man Utd
444,124,8,1,False,2025-11-30T12:00:00Z,1,2,13,False,53,0,0,0,1,0,0,0,0,0,0,0,-4,5.0,0.8,2.0,0.8,4,2,2,6,1,0.00,0.00,0.00,1.59,4.4,-5237,196579,1355,6592,Yoro,DEF,Man Utd
444,138,19,1,True,2025-12-04T20:00:00Z,1,1,14,False,45,0,0,0,1,0,0,0,0,0,0,0,1,4.2,0.0,4.0,0.8,1,4,1,2,0,0.00,0.00,0.00,0.47,4.3,-1303,196858,3269,4572,Yoro,DEF,Man Utd
444,150,20,1,False,2025-12-08T20:00:00Z,1,4,15,False,21,0,0,0,0,0,0,0,0,0,0,0,6,7.8,1.0,0.0,0.9,1,0,2,3,0,0.00,0.01,0.01,0.07,4.3,-2411,195409,3607,6018,Yoro,DEF,Man Utd
444,157,4,1,True,2025-12-15T20:00:00Z,4,4,16,False,68,0,0,0,3,0,0,0,0,0,0,0,-3,8.8,1.7,0.0,1.1,7,2,0,7,1,0.00,0.01,0.01,1.37,4.3,-11013,184053,3884,14897,Yoro,DEF,Man Utd
444,161,2,1,False,2025-12-21T16:30:00Z,2,1,17,False,83,0,0,0,2,0,0,0,0,0,0,0,8,15.2,2.2,2.0,1.9,4,7,1,5,1,0.00,0.08,0.08,1.45,4.3,-2807,182158,3724,6531,Yoro,DEF,Man Utd
444,177,15,1,True,2025-12-26T20:00:00Z,1,0,18,False,29,0,0,0,0,0,0,0,0,0,0,0,6,7.2,0.0,0.0,0.7,5,3,0,5,0,0.00,0.00,0.00,0.96,4.3,-2163,180250,3426,5589,Yoro,DEF,Man Utd
444,187,20,1,True,2025-12-30T20:15:00Z,1,1,19,False,15,0,0,0,0,0,0,0,0,0,0,0,5,5.6,0.8,0.0,0.6,1,0,1,2,0,0.00,0.00,0.00,0.05,4.3,-2869,178183,2978,5847,Yoro,DEF,Man Utd
444,196,11,2,False,2026-01-04T12:30:00Z,1,1,20,False,62,0,0,0,1,0,0,0,0,0,0,0,4,10.8,0.8,35.0,4.7,2,2,2,4,1,0.31,0.00,0.31,0.63,4.2,-2987,175413,850,3837,Yoro,DEF,Man Utd
444,204,3,1,False,2026-01-07T20:15:00Z,2,2,21,False,29,0,0,0,1,0,0,0,0,0,0,0,1,4.6,1.5,4.0,1.0,2,0,1,3,0,0.08,0.01,0.09,0.16,4.2,-1973,173860,1237,3210,Yoro,DEF,Man Utd
444,216,13,0,True,2026-01-17T12:30:00Z,2,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.2,-4552,169413,1059,5611,Yoro,DEF,Man Utd
444,221,1,0,False,2026-01-25T16:30:00Z,2,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.2,-3989,165738,741,4730,Yoro,DEF,Man Utd
444,236,10,1,True,2026-02-01T14:00:00Z,3,2,24,False,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,1,0,0,1,0,0.00,0.00,0.00,0.00,4.2,-3572,162354,1290,4862,Yoro,DEF,Man Utd
444,248,18,0,True,2026-02-07T12:30:00Z,2,0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.2,-2175,160392,1218,3393,Yoro,DEF,Man Utd
444,260,19,1,False,2026-02-10T20:15:00Z,1,1,26,False,22,0,0,0,0,0,0,0,0,0,0,0,6,14.2,0.9,0.0,1.5,3,1,1,4,0,0.00,0.01,0.01,0.56,4.1,-2219,158349,1305,3524,Yoro,DEF,Man Utd
444,265,9,6,False,2026-02-23T20:00:00Z,0,1,27,False,90,0,0,1,0,0,0,0,0,0,0,0,29,19.6,0.3,0.0,2.0,7,5,1,8,1,0.00,0.00,0.00,0.62,4.1,-734,157936,1443,2177,Yoro,DEF,Man Utd
444,278,8,2,True,2026-03-01T14:00:00Z,2,1,28,False,90,0,0,0,1,0,0,0,0,0,0,0,9,17.4,2.3,0.0,2.0,5,4,0,5,1,0.00,0.01,0.01,0.38,4.1,1224,159520,2470,1246,Yoro,DEF,Man Utd
444,288,15,1,False,2026-03-04T20:15:00Z,2,1,29,False,90,0,0,0,2,0,0,0,0,0,0,0,7,16.4,4.0,17.0,3.7,5,2,1,6,1,0.26,0.13,0.39,2.48,4.1,1929,161495,3557,1628,Yoro,DEF,Man Utd
